<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:09:04.400
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, N:	0.500000
Stage Velocity, mm/s:	0.0100
Stage Limit, mm:	3.0000
Stage Repositioning:	2X Load Resolution
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
2.280000	29.190100	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.290000	29.190300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.300000	29.190300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.310000	29.190400	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.320000	29.190500	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.330000	29.190600	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.340000	29.190700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.350000	29.190800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.360000	29.191000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.370000	29.191000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.380000	29.191100	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.390000	29.191300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.400000	29.191300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.410000	29.191400	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.420000	29.191500	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.430000	29.191600	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.440000	29.191700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.450000	29.191800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.460000	29.192000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.470000	29.192000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.480000	29.192100	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.490000	29.192200	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.500000	29.192300	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	1.495062
2.510000	29.192400	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.520000	29.192500	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.530000	29.192700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.540000	29.192700	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.550000	29.192800	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.560000	29.192900	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
2.570000	29.193000	0.000000	0.019436	-0.038872	-0.099671	-1.495062	0.996708	0.996708
