<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:33:33.700
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	0.1720
Velocity, mm/s:	0.0017
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, N/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
1.700000	-2.681300	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.710000	-2.681200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.720000	-2.681200	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.730000	-2.681200	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.740000	-2.681200	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.750000	-2.681100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.760000	-2.681100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.770000	-2.681100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.780000	-2.681100	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.790000	-2.681100	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.800000	-2.681100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.810000	-2.681100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.820000	-2.681100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.830000	-2.681000	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.840000	-2.681000	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.850000	-2.681000	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.860000	-2.681000	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.870000	-2.681000	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.880000	-2.681000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.890000	-2.680900	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.900000	-2.680900	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.910000	-2.680900	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.920000	-2.680900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.930000	-2.680900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.940000	-2.680900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.950000	-2.680800	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.960000	-2.680800	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.970000	-2.680800	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.980000	-2.680800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
1.990000	-2.680800	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.000000	-2.680700	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.010000	-2.680700	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.020000	-2.680700	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.030000	-2.680600	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.040000	-2.680600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.050000	-2.680600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.060000	-2.680600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.070000	-2.680600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.080000	-2.680600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.090000	-2.680600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.100000	-2.680600	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.110000	-2.680600	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.120000	-2.680500	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.130000	-2.680500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.140000	-2.680500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
2.150000	-2.680500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
